Year,Type,Source,Text,Polarity,Subjectivity
2012,NEWS,"Pittsburgh
",", who was then mayor, and his allies blamed the problems on the illegal immigrants among the Hispanic influx, while always saying the city welcomed all legal immigrants.",-0.15,0.35
2012,NEWS,"Pittsburgh
",identify who was legal and who was illegal -- or accurately say how many illegal immigrants had come to Hazleton. Many Hispanics felt Mr. Barletta was targeting them. A,0.10000000000000002,0.47222222222222227
2012,NEWS,"Pittsburgh
",", I doubt it. "" And that includes the city's population of illegal immigrants, however large or small it really is. "" We're never going to",-0.15892857142857142,0.3821428571428572
2012,NEWS,"OrangeCR
","building a coalition of minority voters. Latinos, alienated by GOP positions on illegal immigrants and their children, helped lift Obama to victory in the swing states of Colorado",-0.5,0.5
2012,NEWS,"OrangeCR
","amnesty "" cry of Republicans by calling for a measure that would allow many illegal immigrants to gain legal residency. "" A clear message from the Obama win is that",0.22000000000000003,0.39666666666666667
2012,SPOK,"PBS_NewsHour
","President Obama had faced criticism from Latino groups for stepping up the deportations of illegal immigrants. Last year alone, the number totaled nearly 397,000, the most ever.",0.024999999999999994,0.3666666666666667
2012,SPOK,"PBS_NewsHour
",", Arizona. He's built a national reputation for a hard-line stance against illegal immigrants. JOE-ARPAIO-Marico: My opinion is that they want amnesty here. This is just another",-0.5,0.5
2012,SPOK,"PBS_NewsHour
","seem to be doing is to say, OK, we will give 800,000 illegal immigrants two-year work permits that can be renewed indefinitely. And that's 800,000 more people",0.16666666666666666,0.5
2012,SPOK,"PBS_NewsHour
","is jobs. What the president is doing is flooding the job market with illegal immigrants that he is giving temporary work permits to. Not fair. JEFFREY-BROWN: Now,",-0.425,0.7
2012,SPOK,"PBS_NewsHour
","It would have made harsher penalties on employers who break the law by hiring illegal immigrants. Had that bill passed and been signed by then President Bush, we would",-0.5,0.5
2012,SPOK,"PBS_NewsHour
",to President Reagan in 1981. Congress ignored it. We had about three-and-a-half illegal immigrants in the country then. And now we have between 11 and 20 million.,-0.5,0.5
2012,SPOK,"PBS_NewsHour
",". And the president and the secretary of homeland security are just having 800,000 illegal immigrants flood the labor market. That's going to make it much tougher for unemployed",-0.15,0.35
2012,SPOK,"PBS_NewsHour
","Obama's announcement today that he's going to give a break to young illegal immigrants, give them a chance to work in the country for at least two years",-0.2333333333333333,0.43333333333333335
2012,SPOK,"PBS_NewsHour
",the day. President Obama laid out a new program to stop deporting young illegal immigrants and grant them work permits. Greece faced a weekend election that could lead the,-0.08787878787878789,0.4515151515151515
2012,SPOK,"CNNLIVEEVENT/S
","your opinion on what we heard from Governor Romney, that self-deportation, or illegal immigrants leaving the country voluntarily, is a possible solution. SANTORUM: Well, the possible",-0.16666666666666666,0.8333333333333334
2012,SPOK,"CNNLIVEEVENT/S
","the country and deporting 11 million Americans -- or, excuse me 11 million illegal immigrants into America. Now, let's look at -- and -- and I know",-0.275,0.275
2012,SPOK,"Fox_OReilly
","Mr. Rove thanks very much. Directly ahead, what should America do with illegal immigrants who are helping the country. We will discuss that in a very specific way",-0.04999999999999999,0.31562500000000004
2012,SPOK,"Fox_Baier
","another key demographic, Latinos, by relaxing enforcement of deportation laws for young illegal immigrants, all a part, some analysts say, of an administration full court press",-0.012500000000000011,0.6125
2012,SPOK,"Fox_Baier
",intention with leaders of Congress after the president's decision to stop deporting some illegal immigrants who are brought to the United States as children. The Senate Republican leader says,-0.5,0.5
2012,SPOK,"Fox_Five
","FIVE. (MUSIC) PERINO: President Obama announced a new immigration policy for young, illegal immigrants, that's got everybody talking. His senior campaign advisor David Plouffe took to",-0.08787878787878789,0.4515151515151515
2012,SPOK,"Fox_Five
","to talk about that in a second. Basically what would happen is 400,000 illegal immigrants a year, he was deporting. Now if the new policy is, you",-0.12121212121212122,0.3181818181818182
2012,SPOK,"Fox_Kilmeade
","not reforming immigration. This is for two years, allowing a segment of illegal immigrants to stay here without fear of being thrown out. It's not even giving",-0.5,0.5
2012,SPOK,"Fox_Kilmeade
",". It has all of the same elements across the path to citizenship for illegal immigrants but the bottom line is sure, they have been blocked so maybe they need",0.0,0.5046296296296297
2012,SPOK,"Fox_Kilmeade
","play pretty darn well for the president. He is leading up to 800,000 illegal immigrants get work permits instead of being deported. (Technical difficulty) probably going to",-0.08333333333333333,0.5333333333333333
2012,SPOK,"Fox_Sunday
",". (END-VIDEO-CLIP) WALLACE: President Obama explaining his decision to stop deporting some young, illegal immigrants brought into the country by their parents which clearly failed to convince Arizona Governor Jan",-0.3,0.39999999999999997
2012,SPOK,"NPR_TalkNat
","On Friday, President Obama changed the lives of hundreds of thousands of young illegal immigrants, at least temporary, and shifted the dynamics of the presidential election, at",-0.2333333333333333,0.43333333333333335
2012,SPOK,"NPR_TalkNat
","concern that the initiative puts us on a slippery slope toward amnesty for all illegal immigrants. If you're affected by this new policy, call and tell us your",-0.18181818181818182,0.4772727272727273
2012,SPOK,"NPR_TalkNat
",Conan. We're talking about President Obama's decision to give many young illegal immigrants a temporary reprieve from deportation if they came to the United States before they were,0.033333333333333326,0.4666666666666666
2012,SPOK,"NPR_TalkNat
",", under President Obama's instructions, is being told to completely ignore regular illegal immigrants and only go after criminals when, in fact, they need to, and",-0.1,0.49423076923076925
2012,SPOK,"ABC: This Week
","this country to make it. Proposition 187 comes up, which was against illegal immigrants, but people heard it as immigrants. Hispanics went 180 off of the Republican",-0.5,0.5
2012,SPOK,"ABC: This Week
",It's great to have immigrants in this country. ANN-COULTER# Both legal and illegal immigrants are way more likely to be on welfare than native-born... JORGE-RAMOS# And they are,0.2,0.5900000000000001
2012,SPOK,"ABC: This Week
",for Proposition 187... JORGE-RAMOS# Of course... ANN-COULTER#... denying welfare benefits to illegal immigrants. JORGE-RAMOS# Many Latinos rejected that completely. ANN-COULTER# Not as much as they reject,0.07500000000000001,0.39999999999999997
2012,SPOK,"ABC: This Week
","But the point is, what are we going to do with all these illegal immigrants who are driving on the road? Well, that's - that's a",-0.5,0.5
2012,SPOK,"Fox: The Five
","lines like these were seen in several cities today. They are filled with illegal immigrants hoping to get a two-year deferment on deportation and work permits. "" SPECIAL REPORT",0.0642857142857143,0.4928571428571428
2012,SPOK,"Fox: The Five
",I see. So -- GUTFELD# I don't think he is sending back illegal immigrants. BECKEL# Can I ask the question you asked me? GUTFELD# I'm trying,-0.25,0.25
2012,SPOK,"PBS: PBS Newshour
",", for example, at what the president did on giving the children of illegal immigrants a way of staying in the country and just saw it as a gim me",-0.5,0.5
2012,SPOK,"NPR: Tell Me More
","stop - or he has called on news organizations to stop using the term illegal immigrants. Now, Vargas himself came to the U.S. as a child and didn't",-0.5,0.5
2012,SPOK,"CBS: Face The Nation
",". It means making sure that you stop -- make it harder to hire illegal immigrants, verifying employment. We need to secure the borders, make sure you ca",0.16,0.5755555555555556
2011,NEWS,"NYTimes
","Dream Act, which would grant a path to citizenship for limited groups of illegal immigrants; and his votes for President Obama's picks for the Supreme Court, Justices",-0.2857142857142857,0.3214285714285714
2011,NEWS,"AssocPress
","States forgotten border, where federal agents and police play cat-and-mouse with smugglers and illegal immigrants along 4,000 miles of a mostly unmarked and unfortified frontier with Canada. Unlike the",0.0,0.5
2011,NEWS,"CSMonitor
",""" anti-immigration groups is probably related to the enactment of tough new measures against illegal immigrants, such as in Arizona. But while legislators in states such as Virginia and",-0.12542087542087543,0.5313131313131313
2011,NEWS,"Atlanta
","drafted legislation in Congress to block automatic birthright citizenship for the U.S.-born children of illegal immigrants. Numbers USA, a group that supports lower levels of immigration, gave Deal",-0.5,0.5
